"age","sex","race","admission_source","elective_surgery","functional_status","diabetes","smoking","dyspnea","copd","heart_failure","dialysis","active_malignancy","coagulopathy","bmi","sodium","bun","creatinine","albumin","bilirubin","ast","alk_phos","wbc","platelets","ptt","inr","external_row"
0.0561295640468597,-0.0170608973503113,-0.0014234471321106,0.00234011173248291,-0.00850594758987427,0,0.0719857358932495,0,0,0.0013162624835968,0,0,0,0.00084112286567688,-0.0361497628688812,-0.00272118806838989,0.00228407025337219,-0.00839679718017578,-0.010016188621521,-0.00619775533676147,-0.00275248169898987,0.0215697228908539,-0.00708069086074829,0.0767691028118134,-0.013141348361969,0.0479803073406219,1
0.0393888759613037,-0.0101057994365692,-0.00772268533706665,0.00256003081798553,-0.020195831656456,0,-0.010117312669754,0,-0.00132822394371033,0.00239974737167358,0,0,0,0.00147539258003235,-0.0107984292507172,-0.0042231559753418,-0.00177012324333191,0.0121882057189941,-0.00687518894672394,0.00127977669239044,-0.00210502505302429,0.00106841802597046,-0.00514364242553711,-0.0164826965332031,0.0377779674530029,0.0056083071231842,2
-0.0163448011875153,-0.0104214358329773,-0.00460138320922852,0.000627932548522949,-0.00699623107910156,0,-0.00597050786018372,0,0,0,0,0,0,0.000985239744186401,0.0284497451782227,-0.00106490850448608,-0.0126758742332458,-0.00202486634254456,-0.0126294541358948,-0.00618530750274658,-0.00145265460014343,0,-0.00061059832572937,-0.0153602433204651,-0.000370995998382568,-0.0184505724906921,3
0.027058539390564,-0.0129050123691559,-0.0115519297122955,0.00357917308807373,-0.011186648607254,0,-0.00610134124755859,0,0,0.00144332528114319,0,0,0,0,-0.0116422188282013,-0.000651817321777344,-0.00693513751029968,0.0182461178302765,0.0493630135059357,-0.00645511507987976,0.00930081248283386,0.00754059553146362,-0.0517724204063416,0.054006689786911,0.0084601902961731,-0.0317064082622528,4
0.0436759209632874,-0.00378629326820374,-0.0183434855937958,0.000487426519393921,-0.0107419109344482,0,-0.00723775625228882,0,0,0,0,0,0,-0.000140266418457031,0.00459021031856537,-0.00110304832458496,0.00369660377502441,0.000660315752029419,-0.0166934978961945,-0.00967912793159485,-0.00179274916648865,-0.00111194610595703,-0.0761878716945648,-0.00643279433250427,0.00267617166042328,-0.000662745237350464,5
-0.0193513560295105,-0.00533951759338379,-0.00110917091369629,0.000625778436660767,-0.00848934173583984,0,-0.0104985368251801,0,0,0.000167781114578247,0,0,0,0.00179832696914673,-0.0395554482936859,-0.00042375922203064,-0.00210515856742859,0.0062874162197113,-0.00502166032791138,-0.00795026659965515,-0.00226316809654236,0.0265243053436279,-0.00950862169265747,0.0270247113704681,-0.00307376384735107,-0.00128259301185608,6
0.0473958659172058,-0.0263047933578491,-0.0149936282634735,0.00176909208297729,-0.0138492214679718,0,0.07010937333107,0,-0.00149709820747375,0.00246208310127258,0,0,0,0.00103209257125854,0.0400326180458069,0.0332794857025146,-0.00136554718017578,-0.033414922952652,-0.00495702624320984,0.00216670036315918,-0.000535225868225098,0.00284139156341553,-0.000503544807434082,-0.0285609066486359,0.000822058916091919,0.0558850705623627,7
-0.0202146363258362,0.0220933985710144,-0.00711999893188477,0.000993310213088989,-0.00868237972259522,0,0.0698493719100952,0,0,0.000178905725479126,0,0,0,0,-0.000898582935333252,-0.0105863058567047,-0.0147836267948151,-0.00508145809173584,-0.0141865909099579,0.0035474956035614,0.00996355056762695,0.001910320520401,-0.0822086143493652,0.0506733524799347,0.00941548585891724,-0.00776226997375488,8
-0.00840662002563477,-0.0122247457504272,-0.0279604053497314,0.00192453622817993,-0.00655517339706421,0,-0.00801116108894348,0,0,0,0,0,0,-0.000174775123596191,0.0337543153762817,-0.00205217242240906,-0.0177483892440796,0.0214607322216034,-0.0145969927310944,-0.00132988333702087,0.00961141586303711,-0.013655481338501,-0.014872168302536,0.0557682037353516,0.00361108660697937,-0.00493557095527649,9
-0.0194508647918701,-0.00777475357055664,-0.00211705207824707,0.000989516973495483,-0.0121912682056427,0,0,0,0,0,0,0,0,0.000855879783630371,0.0216991925239563,-0.0018509840965271,-0.00854322075843811,-0.0140083932876587,-0.00451077103614807,0.00261902570724487,-0.000928041934967041,0.00525787591934204,0.0134622371196747,-0.0288098871707916,0.0049351966381073,-0.00679989576339722,10
-0.0231322622299194,-0.0126330816745758,-0.0211606472730637,0.000959888696670532,-0.00498969078063965,0,0.066309380531311,0,0,0.00108232617378235,0,0,0,0,0.0387903553247452,-0.00153597116470337,-0.00333802342414856,-0.0402185130119324,-0.0105106317996979,1.03914737701416e-05,0.00881601452827454,-0.00146792769432068,-0.0453738880157471,-0.0205624008178711,-0.0028294849395752,-0.00262004494667053,11
-0.0204128217697144,0.0245353412628174,-0.0128858876228333,0.00238604664802551,-0.0188236618041992,0,-0.016651965379715,0,0.00114359140396118,0.00237419843673706,0,0,0,0.00237709283828735,-0.0127399575710297,-0.00199151992797852,-0.0167884653806686,0.00184804141521454,-0.00444839715957642,-0.00659247756004333,-0.0021979546546936,-0.00114228487014771,0.0237937533855438,-0.0323421323299408,-0.0127441668510437,0.000554348230361938,12
0.0436811399459839,-0.0119846987724304,-0.00190623641014099,0.00505218505859375,-0.000800443887710571,0,0.0716841435432434,0,0,0.00101148366928101,0,0,0,0,0.0182575905323029,-0.00193583607673645,0.0003619384765625,0.00309625387191772,-0.0113793206214905,0.00155014872550964,0.00859219670295715,0.000951950550079346,-0.0330302381515503,-0.0284281861782074,0.00894358634948731,-0.00230706453323364,13
-0.0206522917747498,-0.00345978498458862,-0.0051250422000885,0.000677947998046875,-0.00773043513298035,0,-0.00979926228523254,0,-0.00345171213150024,0,0,0,0,0,0.021532689332962,0,-0.00964639544487,-0.00296742677688599,-0.00394546985626221,-0.0063503110408783,-0.00158245205879211,-0.000584243535995483,-0.0382076615095139,0.0463190674781799,0.00202604353427887,-0.0135726475715637,14
0.0317301309108734,-0.00927241325378418,-0.0234011495113373,0.000764766931533813,-0.00740973114967346,0,0.0634919142723084,0,0,0.00282135963439941,0,0,0,0,0.0114167296886444,-0.00290960550308228,-0.0072865355014801,0.0238800537586212,0.0956201720237732,-0.00638728499412537,-0.00152369499206543,-0.0555413961410522,0.0375175595283508,-0.0353343260288239,0.0149699544906616,-0.0197798192501068,15
